Date,Time,Open,High,Low,Close,TickVol,Vol,Spread
2025.02.27,10:00:00,2891.86,2892.21,2884.07,2885.27,2092,0,15
2025.02.27,10:15:00,2885.25,2889.23,2880.68,2882.18,2285,0,15
2025.02.27,10:30:00,2882.21,2885.86,2881.18,2884.18,1645,0,15
2025.02.27,10:45:00,2884.19,2885.35,2880.96,2881.44,1959,0,15
2025.02.27,11:00:00,2881.32,2888.65,2877.05,2886.93,2427,0,15
2025.02.27,11:15:00,2886.94,2893.44,2885.61,2890.88,1532,0,15
2025.02.27,11:30:00,2890.96,2892.21,2885.84,2886.04,1522,0,15
2025.02.27,11:45:00,2886.06,2888.2,2886.02,2887.4,1394,0,15
2025.02.27,12:00:00,2887.34,2889.41,2886.83,2888.22,1476,0,15
2025.02.27,12:15:00,2888.23,2892.17,2886.8,2891.28,1383,0,15
2025.02.27,12:30:00,2891.2,2893.74,2890.39,2891.7,1360,0,15
2025.02.27,12:45:00,2891.69,2894.9,2891.41,2892.21,1318,0,15
2025.02.27,13:00:00,2892.19,2894.89,2888.59,2893.72,1533,0,15
2025.02.27,13:15:00,2893.81,2894.26,2887.69,2888.7,1790,0,15
2025.02.27,13:30:00,2888.69,2889.03,2886.37,2888.94,1409,0,15
2025.02.27,13:45:00,2888.95,2889.08,2883.49,2883.97,1915,0,15
2025.02.27,14:00:00,2883.98,2885.56,2883.14,2885.32,1790,0,15
2025.02.27,14:15:00,2885.29,2887.98,2884.06,2885.19,1792,0,15
2025.02.27,14:30:00,2885.21,2888.73,2884.09,2888.61,1556,0,15
2025.02.27,14:45:00,2888.62,2888.63,2884.24,2885.05,1668,0,15
2025.02.27,15:00:00,2885.0,2888.34,2884.43,2886.45,2164,0,15
2025.02.27,15:15:00,2886.47,2892.21,2886.47,2888.56,2086,0,10
2025.02.27,15:30:00,2888.57,2890.95,2881.13,2886.43,2690,0,10
2025.02.27,15:45:00,2886.42,2891.34,2881.55,2888.97,2576,0,15
2025.02.27,16:00:00,2888.93,2891.59,2885.5,2889.61,2453,0,15
2025.02.27,16:15:00,2889.65,2892.33,2888.98,2889.35,2114,0,15
2025.02.27,16:30:00,2889.23,2891.07,2880.34,2881.8,2768,0,15
2025.02.27,16:45:00,2881.74,2882.39,2867.86,2872.23,3018,0,15
2025.02.27,17:00:00,2872.38,2882.5,2870.28,2874.06,2941,0,15
2025.02.27,17:15:00,2874.17,2879.29,2870.96,2875.72,2687,0,15
2025.02.27,17:30:00,2875.78,2877.94,2874.85,2875.76,2314,0,15
2025.02.27,17:45:00,2875.79,2877.55,2871.4,2872.29,2122,0,15
2025.02.27,18:00:00,2872.43,2877.17,2871.82,2875.04,2180,0,15
2025.02.27,18:15:00,2875.03,2877.21,2872.78,2873.92,1907,0,15
2025.02.27,18:30:00,2873.95,2876.59,2871.98,2876.25,1966,0,15
2025.02.27,18:45:00,2876.32,2878.17,2875.63,2877.33,1916,0,15
2025.02.27,19:00:00,2877.52,2878.89,2876.19,2877.2,1955,0,15
2025.02.27,19:15:00,2877.22,2881.28,2876.19,2880.95,1773,0,15
2025.02.27,19:30:00,2880.96,2881.57,2877.88,2879.02,1906,0,15
2025.02.27,19:45:00,2879.06,2883.78,2879.06,2883.24,1793,0,15
2025.02.27,20:00:00,2883.17,2887.0,2883.17,2886.04,1767,0,15
2025.02.27,20:15:00,2886.11,2886.73,2883.74,2883.83,1905,0,15
2025.02.27,20:30:00,2883.95,2886.08,2882.88,2884.94,1180,0,15
2025.02.27,20:45:00,2885.0,2887.47,2884.6,2887.47,1030,0,11
2025.02.27,21:00:00,2887.5,2887.77,2886.01,2886.11,1030,0,11
2025.02.27,21:15:00,2886.12,2886.6,2882.91,2883.26,1381,0,11
2025.02.27,21:30:00,2883.25,2883.35,2877.47,2880.22,2025,0,11
2025.02.27,21:45:00,2880.28,2880.55,2877.27,2879.18,1881,0,15
2025.02.27,22:00:00,2879.25,2879.31,2874.59,2874.79,1878,0,15
2025.02.27,22:15:00,2874.78,2876.25,2873.39,2873.95,1714,0,15
2025.02.27,22:30:00,2873.9,2877.2,2873.36,2875.8,1948,0,15
2025.02.27,22:45:00,2875.91,2876.25,2872.83,2874.08,2297,0,11
2025.02.27,23:00:00,2873.75,2876.38,2871.36,2875.09,885,0,11
2025.02.27,23:15:00,2875.01,2876.61,2873.64,2876.19,586,0,11
2025.02.27,23:30:00,2876.2,2877.94,2876.07,2877.12,538,0,10
2025.02.27,23:45:00,2877.14,2877.51,2876.27,2876.91,402,0,10
2025.02.28,01:00:00,2878.41,2878.41,2875.06,2877.7,442,0,11
2025.02.28,01:15:00,2877.74,2878.44,2875.04,2875.19,459,0,11
2025.02.28,01:30:00,2875.34,2876.44,2874.86,2876.04,453,0,11
2025.02.28,01:45:00,2876.08,2876.94,2875.41,2876.09,459,0,11
2025.02.28,02:00:00,2876.09,2876.1,2875.05,2875.49,684,0,11
2025.02.28,02:15:00,2875.47,2879.77,2875.37,2879.16,1031,0,11
2025.02.28,02:30:00,2879.41,2880.31,2878.12,2878.51,956,0,11
2025.02.28,02:45:00,2878.48,2878.48,2876.92,2877.11,1341,0,11
2025.02.28,03:00:00,2877.09,2885.06,2877.07,2878.64,2403,0,11
2025.02.28,03:15:00,2878.66,2881.34,2878.12,2880.87,2055,0,11
2025.02.28,03:30:00,2880.76,2882.19,2878.48,2879.42,2599,0,11
2025.02.28,03:45:00,2879.35,2880.94,2873.9,2874.84,2351,0,11
2025.02.28,04:00:00,2874.83,2875.77,2870.43,2874.53,2566,0,11
2025.02.28,04:15:00,2874.52,2877.96,2873.42,2875.14,2121,0,11
2025.02.28,04:30:00,2875.16,2876.78,2873.9,2875.06,1906,0,11
2025.02.28,04:45:00,2875.06,2876.3,2872.68,2873.36,1806,0,11
2025.02.28,05:00:00,2873.39,2876.28,2872.96,2873.93,1888,0,11
2025.02.28,05:15:00,2873.84,2874.05,2868.0,2868.49,2187,0,11
2025.02.28,05:30:00,2868.51,2869.73,2863.75,2863.79,2073,0,11
2025.02.28,05:45:00,2863.77,2866.94,2863.77,2865.77,1574,0,11
2025.02.28,06:00:00,2865.77,2866.08,2859.26,2863.65,2211,0,11
2025.02.28,06:15:00,2863.69,2863.69,2857.02,2859.75,2283,0,11
2025.02.28,06:30:00,2859.77,2863.57,2858.56,2863.07,1603,0,11
2025.02.28,06:45:00,2863.0,2865.07,2862.79,2863.55,1819,0,11
2025.02.28,07:00:00,2863.53,2864.88,2862.41,2864.04,1594,0,11
2025.02.28,07:15:00,2864.0,2866.0,2863.29,2863.3,1547,0,11
2025.02.28,07:30:00,2863.28,2864.41,2861.92,2864.33,2081,0,11
2025.02.28,07:45:00,2864.28,2867.03,2862.96,2864.02,2149,0,11
2025.02.28,08:00:00,2864.18,2864.67,2861.96,2863.21,1977,0,11
2025.02.28,08:15:00,2863.19,2866.67,2863.14,2865.65,2113,0,11
2025.02.28,08:30:00,2865.64,2865.74,2863.4,2864.21,2173,0,11
2025.02.28,08:45:00,2864.19,2864.97,2863.33,2863.69,1903,0,11
2025.02.28,09:00:00,2863.62,2865.16,2862.71,2862.89,1496,0,12
2025.02.28,09:15:00,2862.84,2863.15,2857.22,2859.13,1807,0,15
2025.02.28,09:30:00,2859.14,2861.38,2858.76,2859.66,1509,0,15
2025.02.28,09:45:00,2859.6,2861.07,2858.1,2858.64,1762,0,15
2025.02.28,10:00:00,2858.68,2860.28,2856.89,2857.19,2036,0,15
2025.02.28,10:15:00,2857.22,2857.3,2853.86,2855.39,1683,0,15
2025.02.28,10:30:00,2855.31,2857.2,2852.2,2852.24,1587,0,15
2025.02.28,10:45:00,2852.23,2857.27,2851.06,2856.01,1663,0,15
2025.02.28,11:00:00,2855.92,2861.12,2855.76,2860.26,1856,0,15
2025.02.28,11:15:00,2860.28,2864.24,2860.22,2862.47,1679,0,15
2025.02.28,11:30:00,2862.37,2863.92,2860.38,2861.25,1855,0,15
2025.02.28,11:45:00,2861.1,2863.22,2859.68,2862.41,1437,0,15
2025.02.28,12:00:00,2862.4,2864.41,2860.93,2862.34,1377,0,15
2025.02.28,12:15:00,2862.35,2863.08,2860.96,2861.32,1216,0,15
2025.02.28,12:30:00,2861.31,2864.11,2860.7,2864.05,1287,0,15
2025.02.28,12:45:00,2864.06,2864.93,2862.08,2862.79,1227,0,15
2025.02.28,13:00:00,2862.78,2863.68,2861.44,2862.72,1380,0,15
2025.02.28,13:15:00,2862.73,2862.95,2859.1,2861.48,1621,0,15
2025.02.28,13:30:00,2861.46,2862.17,2860.43,2861.56,1026,0,15
2025.02.28,13:45:00,2861.58,2862.92,2859.89,2862.19,1379,0,15
2025.02.28,14:00:00,2862.18,2864.97,2861.29,2862.7,1853,0,15
2025.02.28,14:15:00,2862.72,2864.19,2862.25,2862.9,1259,0,15
2025.02.28,14:30:00,2862.82,2863.0,2856.29,2856.37,1962,0,15
2025.02.28,14:45:00,2856.38,2858.09,2854.36,2856.26,1642,0,15
2025.02.28,15:00:00,2856.27,2861.26,2856.27,2861.21,2337,0,15
2025.02.28,15:15:00,2861.17,2862.32,2854.12,2857.17,2193,0,10
2025.02.28,15:30:00,2857.27,2858.88,2852.67,2856.02,2625,0,10
2025.02.28,15:45:00,2856.03,2856.63,2848.29,2848.6,2338,0,15
2025.02.28,16:00:00,2848.65,2850.04,2842.21,2846.41,2657,0,15
2025.02.28,16:15:00,2846.45,2851.66,2845.78,2846.79,2373,0,15
2025.02.28,16:30:00,2846.67,2847.13,2837.71,2838.86,2910,0,10
2025.02.28,16:45:00,2838.73,2840.87,2833.37,2833.81,3001,0,10
2025.02.28,17:00:00,2833.66,2842.51,2832.68,2839.02,3013,0,15
2025.02.28,17:15:00,2839.11,2842.74,2838.33,2842.29,2675,0,15
2025.02.28,17:30:00,2842.28,2845.22,2839.29,2841.69,2490,0,15
2025.02.28,17:45:00,2841.67,2850.6,2840.21,2850.15,2641,0,15
2025.02.28,18:00:00,2850.21,2853.96,2848.91,2851.77,2447,0,15
2025.02.28,18:15:00,2851.79,2851.85,2847.69,2848.44,2054,0,15
2025.02.28,18:30:00,2848.5,2851.63,2847.74,2847.94,2004,0,15
2025.02.28,18:45:00,2847.93,2850.67,2846.39,2848.69,1751,0,15
2025.02.28,19:00:00,2848.66,2851.45,2847.45,2848.38,1622,0,15
2025.02.28,19:15:00,2848.39,2848.75,2845.96,2846.78,1586,0,15
2025.02.28,19:30:00,2846.66,2847.23,2844.83,2845.22,1686,0,15
2025.02.28,19:45:00,2845.12,2846.56,2844.54,2845.1,1831,0,15
2025.02.28,20:00:00,2845.07,2846.14,2842.15,2843.11,1717,0,15
2025.02.28,20:15:00,2843.17,2846.78,2838.08,2839.5,2480,0,15
2025.02.28,20:30:00,2839.71,2846.84,2839.48,2846.14,1711,0,15
2025.02.28,20:45:00,2846.09,2847.73,2845.13,2845.31,1717,0,11
2025.02.28,21:00:00,2845.41,2847.39,2844.88,2847.2,1665,0,11
2025.02.28,21:15:00,2847.19,2848.3,2844.22,2845.55,1539,0,11
2025.02.28,21:30:00,2845.56,2849.12,2845.07,2848.03,1364,0,12
2025.02.28,21:45:00,2848.02,2850.95,2847.6,2849.72,1560,0,15
2025.02.28,22:00:00,2849.64,2854.15,2849.27,2853.54,1795,0,15
2025.02.28,22:15:00,2853.58,2853.77,2850.23,2850.51,1515,0,15
2025.02.28,22:30:00,2850.49,2851.39,2847.81,2850.07,1726,0,15
2025.02.28,22:45:00,2850.08,2855.21,2849.41,2854.76,2043,0,11
2025.02.28,23:00:00,2854.46,2855.3,2853.29,2854.75,665,0,9
2025.02.28,23:15:00,2854.72,2857.93,2854.65,2856.88,585,0,5
2025.02.28,23:30:00,2856.88,2858.39,2856.69,2857.77,360,0,8
2025.02.28,23:45:00,2857.77,2859.25,2857.47,2859.15,358,0,13
2025.03.03,01:00:00,2857.18,2876.95,2855.57,2872.99,2302,0,11
2025.03.03,01:15:00,2872.81,2874.12,2870.2,2871.17,1499,0,11
2025.03.03,01:30:00,2871.19,2872.69,2869.9,2871.54,1053,0,11
2025.03.03,01:45:00,2871.53,2872.13,2863.84,2870.79,1173,0,11
2025.03.03,02:00:00,2870.8,2871.16,2866.23,2870.31,1032,0,11
2025.03.03,02:15:00,2870.32,2871.06,2867.85,2869.75,1123,0,11
2025.03.03,02:30:00,2869.68,2870.07,2867.48,2868.47,1143,0,11
2025.03.03,02:45:00,2868.51,2868.99,2865.27,2865.83,1157,0,11
2025.03.03,03:00:00,2865.79,2869.16,2864.21,2867.94,1997,0,11
2025.03.03,03:15:00,2867.93,2871.12,2866.25,2871.04,1825,0,11
2025.03.03,03:30:00,2871.06,2871.91,2868.77,2869.06,2052,0,11
2025.03.03,03:45:00,2869.07,2871.95,2868.6,2870.87,1995,0,11
2025.03.03,04:00:00,2870.87,2871.49,2869.91,2870.14,2106,0,11
2025.03.03,04:15:00,2870.13,2871.97,2869.65,2870.19,1770,0,11
2025.03.03,04:30:00,2870.19,2870.64,2869.16,2870.1,1700,0,11
2025.03.03,04:45:00,2870.05,2870.32,2867.78,2868.26,1754,0,11
2025.03.03,05:00:00,2868.21,2868.21,2861.87,2862.89,2103,0,11
2025.03.03,05:15:00,2862.86,2863.58,2859.23,2861.97,2214,0,11
2025.03.03,05:30:00,2861.96,2865.4,2861.65,2864.89,2330,0,11
2025.03.03,05:45:00,2864.88,2866.33,2863.87,2864.83,1689,0,11
2025.03.03,06:00:00,2864.83,2865.22,2863.13,2864.28,1121,0,11
2025.03.03,06:15:00,2864.29,2864.44,2863.43,2864.31,653,0,11
2025.03.03,06:30:00,2864.32,2867.85,2863.82,2867.78,1242,0,11
2025.03.03,06:45:00,2867.78,2868.48,2867.29,2867.41,1168,0,11
2025.03.03,07:00:00,2867.43,2867.43,2865.79,2867.05,1337,0,11
2025.03.03,07:15:00,2867.07,2867.39,2865.52,2865.81,1424,0,11
2025.03.03,07:30:00,2865.83,2866.4,2862.23,2862.62,1993,0,11
2025.03.03,07:45:00,2862.61,2864.0,2861.21,2863.85,1779,0,11
2025.03.03,08:00:00,2863.86,2866.08,2862.91,2865.23,2144,0,11
2025.03.03,08:15:00,2865.25,2865.31,2862.8,2863.52,1755,0,11
2025.03.03,08:30:00,2863.45,2863.89,2861.82,2863.02,1667,0,11
2025.03.03,08:45:00,2863.0,2865.81,2862.91,2865.62,1596,0,11
2025.03.03,09:00:00,2865.62,2866.32,2862.65,2863.44,1616,0,12
2025.03.03,09:15:00,2863.45,2863.7,2860.71,2861.47,1495,0,15
2025.03.03,09:30:00,2861.44,2863.32,2860.96,2861.38,1211,0,15
2025.03.03,09:45:00,2861.39,2863.43,2860.13,2863.28,1359,0,15
2025.03.03,10:00:00,2863.43,2865.02,2861.83,2864.17,1988,0,10
2025.03.03,10:15:00,2864.18,2864.61,2858.84,2860.15,1786,0,10
2025.03.03,10:30:00,2860.1,2865.83,2859.14,2864.82,1842,0,15
2025.03.03,10:45:00,2864.94,2868.79,2864.94,2868.59,1898,0,10
2025.03.03,11:00:00,2868.75,2870.0,2867.1,2869.23,2022,0,10
2025.03.03,11:15:00,2869.25,2871.52,2869.1,2869.57,1591,0,15
2025.03.03,11:30:00,2869.56,2869.81,2864.3,2864.54,1607,0,15
2025.03.03,11:45:00,2864.53,2869.85,2864.37,2867.47,1748,0,15
2025.03.03,12:00:00,2867.49,2869.03,2867.22,2868.37,1313,0,15
2025.03.03,12:15:00,2868.35,2870.8,2867.97,2869.07,1315,0,15
2025.03.03,12:30:00,2869.21,2871.59,2868.52,2871.4,1467,0,15
2025.03.03,12:45:00,2871.39,2873.57,2871.11,2871.91,1320,0,15
2025.03.03,13:00:00,2871.87,2875.42,2871.27,2874.67,1213,0,15
2025.03.03,13:15:00,2874.66,2874.75,2871.75,2873.25,1040,0,15
2025.03.03,13:30:00,2873.26,2873.51,2871.85,2872.67,938,0,15
2025.03.03,13:45:00,2872.66,2875.2,2872.53,2874.38,1131,0,15
2025.03.03,14:00:00,2874.36,2876.39,2873.99,2874.3,1487,0,15
2025.03.03,14:15:00,2874.29,2876.22,2874.23,2876.22,940,0,15
2025.03.03,14:30:00,2876.29,2877.67,2874.51,2876.68,1527,0,15
2025.03.03,14:45:00,2876.8,2877.36,2875.48,2875.66,1150,0,15
2025.03.03,15:00:00,2875.65,2876.23,2868.86,2874.84,2093,0,15
2025.03.03,15:15:00,2874.86,2875.32,2869.39,2871.07,2123,0,15
2025.03.03,15:30:00,2871.09,2875.02,2870.29,2873.02,1845,0,15
2025.03.03,15:45:00,2873.24,2873.6,2871.29,2872.65,1280,0,15
2025.03.03,16:00:00,2872.5,2875.3,2871.32,2873.24,1843,0,15
2025.03.03,16:15:00,2873.25,2874.7,2872.49,2873.8,1499,0,15
2025.03.03,16:30:00,2873.86,2883.0,2873.61,2878.39,2603,0,10
2025.03.03,16:45:00,2878.15,2879.43,2874.72,2876.8,1795,0,10
2025.03.03,17:00:00,2876.85,2881.83,2873.91,2880.39,2529,0,10
2025.03.03,17:15:00,2880.31,2889.61,2880.1,2889.11,2477,0,15
2025.03.03,17:30:00,2889.24,2890.59,2884.12,2887.36,2620,0,15
2025.03.03,17:45:00,2887.24,2888.48,2884.69,2887.87,2092,0,15
2025.03.03,18:00:00,2887.88,2889.18,2886.08,2887.29,1417,0,15
2025.03.03,18:15:00,2887.43,2890.18,2886.69,2888.91,1448,0,15
2025.03.03,18:30:00,2888.9,2892.47,2888.35,2892.44,2003,0,15
2025.03.03,18:45:00,2892.43,2893.09,2891.22,2891.48,1836,0,15
2025.03.03,19:00:00,2891.46,2892.89,2890.69,2892.22,1535,0,15
2025.03.03,19:15:00,2892.2,2892.2,2887.38,2889.48,1766,0,15
2025.03.03,19:30:00,2889.49,2892.81,2888.11,2892.75,1740,0,15
2025.03.03,19:45:00,2892.76,2892.98,2889.89,2890.86,1675,0,15
2025.03.03,20:00:00,2890.88,2891.71,2889.14,2889.71,1737,0,15
2025.03.03,20:15:00,2889.79,2892.51,2889.59,2890.57,2001,0,15
2025.03.03,20:30:00,2890.55,2891.62,2886.74,2887.49,1780,0,15
2025.03.03,20:45:00,2887.48,2891.88,2887.03,2889.99,1933,0,11
2025.03.03,21:00:00,2889.99,2891.36,2888.56,2888.85,1811,0,11
2025.03.03,21:15:00,2888.88,2889.46,2887.49,2888.48,1459,0,11
2025.03.03,21:30:00,2888.52,2890.19,2887.15,2887.66,1667,0,12
2025.03.03,21:45:00,2887.69,2887.69,2879.77,2881.62,2211,0,15
2025.03.03,22:00:00,2881.63,2885.21,2878.37,2883.53,2137,0,15
2025.03.03,22:15:00,2883.5,2886.42,2882.43,2883.32,2061,0,15
2025.03.03,22:30:00,2883.33,2886.77,2883.33,2885.13,2186,0,15
2025.03.03,22:45:00,2885.14,2891.51,2885.14,2890.51,2215,0,11
2025.03.03,23:00:00,2890.95,2892.64,2890.31,2891.83,824,0,11
2025.03.03,23:15:00,2891.88,2895.25,2890.9,2894.8,777,0,11
2025.03.03,23:30:00,2894.76,2895.33,2892.96,2894.14,703,0,10
2025.03.03,23:45:00,2894.13,2894.75,2893.02,2893.07,459,0,10
2025.03.04,01:00:00,2891.7,2893.5,2891.7,2892.8,543,0,11
2025.03.04,01:15:00,2892.85,2893.46,2891.95,2892.47,331,0,11
2025.03.04,01:30:00,2892.36,2892.96,2891.21,2892.18,308,0,11
2025.03.04,01:45:00,2892.16,2892.48,2890.53,2891.0,537,0,11
2025.03.04,02:00:00,2890.99,2893.36,2890.45,2893.32,540,0,11
2025.03.04,02:15:00,2893.34,2893.85,2890.17,2890.66,649,0,11
2025.03.04,02:30:00,2890.64,2892.54,2890.1,2891.21,557,0,11
2025.03.04,02:45:00,2891.19,2892.52,2890.31,2891.85,822,0,11
2025.03.04,03:00:00,2891.83,2893.09,2882.8,2884.46,1293,0,11
2025.03.04,03:15:00,2884.41,2885.33,2882.01,2884.02,1495,0,11
2025.03.04,03:30:00,2884.06,2889.18,2883.54,2887.28,2036,0,11
2025.03.04,03:45:00,2887.19,2889.25,2886.49,2888.39,1810,0,11
2025.03.04,04:00:00,2888.32,2889.46,2886.01,2887.17,1577,0,11
2025.03.04,04:15:00,2887.14,2887.34,2885.42,2885.79,1697,0,11
2025.03.04,04:30:00,2885.79,2888.24,2884.73,2888.24,1486,0,11
2025.03.04,04:45:00,2888.24,2888.97,2884.93,2885.53,1168,0,11
2025.03.04,05:00:00,2885.54,2888.59,2884.96,2888.07,1026,0,11
2025.03.04,05:15:00,2888.13,2892.78,2887.84,2891.94,1744,0,11
2025.03.04,05:30:00,2891.98,2892.97,2889.33,2890.15,1122,0,11
2025.03.04,05:45:00,2890.13,2890.77,2888.55,2888.71,782,0,11
2025.03.04,06:00:00,2888.67,2888.67,2886.86,2887.5,1062,0,11
2025.03.04,06:15:00,2887.48,2889.75,2887.27,2889.31,919,0,11
2025.03.04,06:30:00,2889.34,2892.0,2889.01,2891.98,958,0,11
2025.03.04,06:45:00,2892.08,2892.83,2891.35,2891.39,1243,0,11
2025.03.04,07:00:00,2891.38,2892.98,2890.58,2892.64,1879,0,11
2025.03.04,07:15:00,2892.68,2894.48,2892.09,2892.51,1326,0,11
2025.03.04,07:30:00,2892.48,2893.39,2891.03,2892.21,1090,0,11
2025.03.04,07:45:00,2892.24,2892.29,2888.52,2889.71,913,0,11
2025.03.04,08:00:00,2889.71,2890.02,2888.04,2888.14,896,0,11
2025.03.04,08:15:00,2888.05,2888.94,2886.71,2887.83,1189,0,11
2025.03.04,08:30:00,2887.85,2888.02,2884.9,2886.21,1391,0,11
2025.03.04,08:45:00,2886.2,2887.96,2884.41,2887.41,1381,0,11
2025.03.04,09:00:00,2887.35,2891.97,2886.99,2891.41,1690,0,12
2025.03.04,09:15:00,2891.39,2901.36,2891.31,2899.36,1250,0,15
2025.03.04,09:30:00,2899.44,2900.63,2896.36,2898.54,1242,0,15
2025.03.04,09:45:00,2898.53,2900.34,2896.77,2900.01,1169,0,15
2025.03.04,10:00:00,2900.0,2906.56,2896.8,2905.6,2193,0,15
2025.03.04,10:15:00,2905.61,2913.98,2905.45,2913.97,1886,0,15
2025.03.04,10:30:00,2913.9,2918.82,2912.61,2913.76,1990,0,15
2025.03.04,10:45:00,2913.74,2914.15,2910.55,2914.02,1616,0,15
2025.03.04,11:00:00,2914.28,2916.46,2912.58,2915.35,1197,0,15
2025.03.04,11:15:00,2915.36,2920.65,2915.09,2919.95,1290,0,15
2025.03.04,11:30:00,2919.96,2921.39,2916.94,2919.61,1438,0,15
2025.03.04,11:45:00,2919.62,2920.85,2917.77,2918.17,1086,0,15
2025.03.04,12:00:00,2918.15,2918.18,2912.78,2915.77,1365,0,15
2025.03.04,12:15:00,2915.76,2916.91,2914.24,2915.11,1140,0,15
2025.03.04,12:30:00,2915.18,2916.29,2912.2,2914.59,1300,0,15
2025.03.04,12:45:00,2914.61,2915.21,2913.9,2914.72,1033,0,15
2025.03.04,13:00:00,2914.75,2917.75,2913.05,2917.22,1146,0,15
2025.03.04,13:15:00,2917.23,2917.68,2916.22,2917.21,1219,0,15
2025.03.04,13:30:00,2917.02,2919.96,2916.27,2919.0,1233,0,15
2025.03.04,13:45:00,2919.04,2921.73,2917.95,2920.07,1535,0,15
2025.03.04,14:00:00,2920.05,2921.11,2919.17,2921.02,1179,0,15
